- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/1_class/6_in_clusters.argos experiments/1_class/7_in_clusters.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
5997 -1.0000 -0.3333 0.0000 0.0000 -0.3333 0.6667 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 2244343035.754 1941352456.655 708323483.226 545942313.163 885898333.478 749295287.843 1183049522.485 951961527.574 948379911.563 1003795994.361 351526047.643 286673201.510 250842067.673 368060461.105 428348897.233 288143736.739 486221403.669 406226096.117 374215394.334 362658012.059 281272176.753 978309536.584 620042101.995 623283300.725 505742472.726 350641209.595 572849338.067 400501842.277 
5998 -1.0000 -0.3333 0.0000 0.0000 -0.3333 1.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 2244343035.754 1941352456.655 708323483.226 545942313.163 885898333.478 749295287.843 1183049522.485 951961527.574 948379911.563 1003795994.361 351526047.643 286673201.510 250842067.673 368060461.105 428348897.233 288143736.739 486221403.669 406226096.117 374215394.334 362658012.059 281272176.753 978309536.584 620042101.995 623283300.725 505742472.726 350641209.595 572849338.067 400501842.277 
5999 -1.0000 -0.3333 0.0000 0.0000 0.0000 -1.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1407508221.330 795921144.413 252934523.514 80531553.851 387730063.261 130631080.822 524246141.801 167881538.640 471048651.084 373871044.140 12582248.235 5992635.985 25040174.868 64290255.186 16209300.140 12719615.892 70089475.602 35545693.936 24368387.612 110128279.226 21399952.623 425701800.616 156241848.831 80768806.908 182997873.604 57809067.481 243026583.785 85083775.334 
6000 -1.0000 -0.3333 0.0000 0.0000 0.0000 -0.6667 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1407508221.330 795921144.413 252934523.514 80531553.851 387730063.261 130631080.822 524246141.801 167881538.640 471048651.084 373871044.140 12582248.235 5992635.985 25040174.868 64290255.186 16209300.140 12719615.892 70089475.602 35545693.936 24368387.612 110128279.226 21399952.623 425701800.616 156241848.831 80768806.908 182997873.604 57809067.481 243026583.785 85083775.334 
6001 -1.0000 -0.3333 0.0000 0.0000 0.0000 -0.3333 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1407508221.330 795921144.413 252934523.514 80531553.851 387730063.261 130631080.822 524246141.801 167881538.640 471048651.084 373871044.140 12582248.235 5992635.985 25040174.868 64290255.186 16209300.140 12719615.892 70089475.602 35545693.936 24368387.612 110128279.226 21399952.623 425701800.616 156241848.831 80768806.908 182997873.604 57809067.481 243026583.785 85083775.334 
6002 -1.0000 -0.3333 0.0000 0.0000 0.0000 0.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1407508221.330 795921144.413 252934523.514 80531553.851 387730063.261 130631080.822 524246141.801 167881538.640 471048651.084 373871044.140 12582248.235 5992635.985 25040174.868 64290255.186 16209300.140 12719615.892 70089475.602 35545693.936 24368387.612 110128279.226 21399952.623 425701800.616 156241848.831 80768806.908 182997873.604 57809067.481 243026583.785 85083775.334 
6003 -1.0000 -0.3333 0.0000 0.0000 0.0000 0.3333 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1407508221.330 795921144.413 252934523.514 80531553.851 387730063.261 130631080.822 524246141.801 167881538.640 471048651.084 373871044.140 12582248.235 5992635.985 25040174.868 64290255.186 16209300.140 12719615.892 70089475.602 35545693.936 24368387.612 110128279.226 21399952.623 425701800.616 156241848.831 80768806.908 182997873.604 57809067.481 243026583.785 85083775.334 
6004 -1.0000 -0.3333 0.0000 0.0000 0.0000 0.6667 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1407508221.330 795921144.413 252934523.514 80531553.851 387730063.261 130631080.822 524246141.801 167881538.640 471048651.084 373871044.140 12582248.235 5992635.985 25040174.868 64290255.186 16209300.140 12719615.892 70089475.602 35545693.936 24368387.612 110128279.226 21399952.623 425701800.616 156241848.831 80768806.908 182997873.604 57809067.481 243026583.785 85083775.334 
6005 -1.0000 -0.3333 0.0000 0.0000 0.0000 1.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1407508221.330 795921144.413 252934523.514 80531553.851 387730063.261 130631080.822 524246141.801 167881538.640 471048651.084 373871044.140 12582248.235 5992635.985 25040174.868 64290255.186 16209300.140 12719615.892 70089475.602 35545693.936 24368387.612 110128279.226 21399952.623 425701800.616 156241848.831 80768806.908 182997873.604 57809067.481 243026583.785 85083775.334 
6006 -1.0000 -0.3333 0.0000 0.0000 0.3333 -1.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1301178663.032 700716383.376 287019734.836 180817914.054 542376798.966 210166803.372 655379013.049 246555530.171 482172078.244 371811522.958 9441611.301 406648.751 -181563.215 51762406.272 25948115.002 13760311.525 59123113.344 37759473.600 18480217.360 90420299.478 23611593.993 373318183.029 165093972.212 76203130.201 158563334.994 98873067.583 269441781.571 60605631.420 
6007 -1.0000 -0.3333 0.0000 0.0000 0.3333 -0.6667 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1301178663.032 700716383.376 287019734.836 180817914.054 542376798.966 210166803.372 655379013.049 246555530.171 482172078.244 371811522.958 9441611.301 406648.751 -181563.215 51762406.272 25948115.002 13760311.525 59123113.344 37759473.600 18480217.360 90420299.478 23611593.993 373318183.029 165093972.212 76203130.201 158563334.994 98873067.583 269441781.571 60605631.420 
6008 -1.0000 -0.3333 0.0000 0.0000 0.3333 -0.3333 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1301178663.032 700716383.376 287019734.836 180817914.054 542376798.966 210166803.372 655379013.049 246555530.171 482172078.244 371811522.958 9441611.301 406648.751 -181563.215 51762406.272 25948115.002 13760311.525 59123113.344 37759473.600 18480217.360 90420299.478 23611593.993 373318183.029 165093972.212 76203130.201 158563334.994 98873067.583 269441781.571 60605631.420 
6009 -1.0000 -0.3333 0.0000 0.0000 0.3333 0.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1301178663.032 700716383.376 287019734.836 180817914.054 542376798.966 210166803.372 655379013.049 246555530.171 482172078.244 371811522.958 9441611.301 406648.751 -181563.215 51762406.272 25948115.002 13760311.525 59123113.344 37759473.600 18480217.360 90420299.478 23611593.993 373318183.029 165093972.212 76203130.201 158563334.994 98873067.583 269441781.571 60605631.420 
6010 -1.0000 -0.3333 0.0000 0.0000 0.3333 0.3333 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1301178663.032 700716383.376 287019734.836 180817914.054 542376798.966 210166803.372 655379013.049 246555530.171 482172078.244 371811522.958 9441611.301 406648.751 -181563.215 51762406.272 25948115.002 13760311.525 59123113.344 37759473.600 18480217.360 90420299.478 23611593.993 373318183.029 165093972.212 76203130.201 158563334.994 98873067.583 269441781.571 60605631.420 
6011 -1.0000 -0.3333 0.0000 0.0000 0.3333 0.6667 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1301178663.032 700716383.376 287019734.836 180817914.054 542376798.966 210166803.372 655379013.049 246555530.171 482172078.244 371811522.958 9441611.301 406648.751 -181563.215 51762406.272 25948115.002 13760311.525 59123113.344 37759473.600 18480217.360 90420299.478 23611593.993 373318183.029 165093972.212 76203130.201 158563334.994 98873067.583 269441781.571 60605631.420 
6012 -1.0000 -0.3333 0.0000 0.0000 0.3333 1.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1301178663.032 700716383.376 287019734.836 180817914.054 542376798.966 210166803.372 655379013.049 246555530.171 482172078.244 371811522.958 9441611.301 406648.751 -181563.215 51762406.272 25948115.002 13760311.525 59123113.344 37759473.600 18480217.360 90420299.478 23611593.993 373318183.029 165093972.212 76203130.201 158563334.994 98873067.583 269441781.571 60605631.420 
6013 -1.0000 -0.3333 0.0000 0.0000 0.6667 -1.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1188069685.926 591547267.130 285885205.238 176172659.574 448410043.978 190788540.474 592307164.953 146472891.196 398137556.752 319379367.384 8518848.273 -2038671.980 -56627.748 52272555.613 25046291.756 35771935.617 99985120.831 63895693.073 18301076.602 82064628.351 18814423.074 344181498.321 137790555.416 72923269.741 149173924.314 64542697.958 263423458.517 45572894.498 
6014 -1.0000 -0.3333 0.0000 0.0000 0.6667 -0.6667 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1188069685.926 591547267.130 285885205.238 176172659.574 448410043.978 190788540.474 592307164.953 146472891.196 398137556.752 319379367.384 8518848.273 -2038671.980 -56627.748 52272555.613 25046291.756 35771935.617 99985120.831 63895693.073 18301076.602 82064628.351 18814423.074 344181498.321 137790555.416 72923269.741 149173924.314 64542697.958 263423458.517 45572894.498 
6015 -1.0000 -0.3333 0.0000 0.0000 0.6667 -0.3333 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1188069685.926 591547267.130 285885205.238 176172659.574 448410043.978 190788540.474 592307164.953 146472891.196 398137556.752 319379367.384 8518848.273 -2038671.980 -56627.748 52272555.613 25046291.756 35771935.617 99985120.831 63895693.073 18301076.602 82064628.351 18814423.074 344181498.321 137790555.416 72923269.741 149173924.314 64542697.958 263423458.517 45572894.498 
6016 -1.0000 -0.3333 0.0000 0.0000 0.6667 0.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1188069685.926 591547267.130 285885205.238 176172659.574 448410043.978 190788540.474 592307164.953 146472891.196 398137556.752 319379367.384 8518848.273 -2038671.980 -56627.748 52272555.613 25046291.756 35771935.617 99985120.831 63895693.073 18301076.602 82064628.351 18814423.074 344181498.321 137790555.416 72923269.741 149173924.314 64542697.958 263423458.517 45572894.498 
6017 -1.0000 -0.3333 0.0000 0.0000 0.6667 0.3333 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1188069685.926 591547267.130 285885205.238 176172659.574 448410043.978 190788540.474 592307164.953 146472891.196 398137556.752 319379367.384 8518848.273 -2038671.980 -56627.748 52272555.613 25046291.756 35771935.617 99985120.831 63895693.073 18301076.602 82064628.351 18814423.074 344181498.321 137790555.416 72923269.741 149173924.314 64542697.958 263423458.517 45572894.498 
6018 -1.0000 -0.3333 0.0000 0.0000 0.6667 0.6667 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1188069685.926 591547267.130 285885205.238 176172659.574 448410043.978 190788540.474 592307164.953 146472891.196 398137556.752 319379367.384 8518848.273 -2038671.980 -56627.748 52272555.613 25046291.756 35771935.617 99985120.831 63895693.073 18301076.602 82064628.351 18814423.074 344181498.321 137790555.416 72923269.741 149173924.314 64542697.958 263423458.517 45572894.498 
6019 -1.0000 -0.3333 0.0000 0.0000 0.6667 1.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1188069685.926 591547267.130 285885205.238 176172659.574 448410043.978 190788540.474 592307164.953 146472891.196 398137556.752 319379367.384 8518848.273 -2038671.980 -56627.748 52272555.613 25046291.756 35771935.617 99985120.831 63895693.073 18301076.602 82064628.351 18814423.074 344181498.321 137790555.416 72923269.741 149173924.314 64542697.958 263423458.517 45572894.498 
6020 -1.0000 -0.3333 0.0000 0.0000 1.0000 -1.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1036695823.382 583080827.029 298246672.599 119911893.014 404245610.706 182803096.261 463089774.418 164548942.127 353744310.798 292575567.934 6942714.500 -3969132.350 4253958.839 50066893.798 36600612.198 20190119.646 75103660.054 68165608.087 20596073.275 71006275.186 11261394.504 308701092.868 124704239.706 92640099.824 115196513.149 52801827.540 189639759.903 35777143.687 
6021 -1.0000 -0.3333 0.0000 0.0000 1.0000 -0.6667 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1036695823.382 583080827.029 298246672.599 119911893.014 404245610.706 182803096.261 463089774.418 164548942.127 353744310.798 292575567.934 6942714.500 -3969132.350 4253958.839 50066893.798 36600612.198 20190119.646 75103660.054 68165608.087 20596073.275 71006275.186 11261394.504 308701092.868 124704239.706 92640099.824 115196513.149 52801827.540 189639759.903 35777143.687 
6022 -1.0000 -0.3333 0.0000 0.0000 1.0000 -0.3333 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1036695823.382 583080827.029 298246672.599 119911893.014 404245610.706 182803096.261 463089774.418 164548942.127 353744310.798 292575567.934 6942714.500 -3969132.350 4253958.839 50066893.798 36600612.198 20190119.646 75103660.054 68165608.087 20596073.275 71006275.186 11261394.504 308701092.868 124704239.706 92640099.824 115196513.149 52801827.540 189639759.903 35777143.687 
6023 -1.0000 -0.3333 0.0000 0.0000 1.0000 0.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1036695823.382 583080827.029 298246672.599 119911893.014 404245610.706 182803096.261 463089774.418 164548942.127 353744310.798 292575567.934 6942714.500 -3969132.350 4253958.839 50066893.798 36600612.198 20190119.646 75103660.054 68165608.087 20596073.275 71006275.186 11261394.504 308701092.868 124704239.706 92640099.824 115196513.149 52801827.540 189639759.903 35777143.687 
6024 -1.0000 -0.3333 0.0000 0.0000 1.0000 0.3333 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1036695823.382 583080827.029 298246672.599 119911893.014 404245610.706 182803096.261 463089774.418 164548942.127 353744310.798 292575567.934 6942714.500 -3969132.350 4253958.839 50066893.798 36600612.198 20190119.646 75103660.054 68165608.087 20596073.275 71006275.186 11261394.504 308701092.868 124704239.706 92640099.824 115196513.149 52801827.540 189639759.903 35777143.687 
6025 -1.0000 -0.3333 0.0000 0.0000 1.0000 0.6667 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1036695823.382 583080827.029 298246672.599 119911893.014 404245610.706 182803096.261 463089774.418 164548942.127 353744310.798 292575567.934 6942714.500 -3969132.350 4253958.839 50066893.798 36600612.198 20190119.646 75103660.054 68165608.087 20596073.275 71006275.186 11261394.504 308701092.868 124704239.706 92640099.824 115196513.149 52801827.540 189639759.903 35777143.687 
6026 -1.0000 -0.3333 0.0000 0.0000 1.0000 1.0000 2043690443.889 1925099956.469 1060090656.903 879077265.192 1189182358.805 1013117506.236 1566902012.830 1170992834.625 1515717082.844 1735335603.652 1036695823.382 583080827.029 298246672.599 119911893.014 404245610.706 182803096.261 463089774.418 164548942.127 353744310.798 292575567.934 6942714.500 -3969132.350 4253958.839 50066893.798 36600612.198 20190119.646 75103660.054 68165608.087 20596073.275 71006275.186 11261394.504 308701092.868 124704239.706 92640099.824 115196513.149 52801827.540 189639759.903 35777143.687 
