- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
53 -1.0000 -1.0000 -1.0000 -0.6667 -1.0000 0.3333 -700.750 -620.800 -1251.335 -1316.665 -935.625 -938.250 -816.600 -821.200 -700.750 -620.800 -1251.335 -1316.665 -935.625 -938.250 -816.600 -821.200 -700.750 -620.800 -1296.835 -1308.665 -1279.500 -1065.625 -989.625 -1000.625 -790.900 -841.200 -801.600 -1251.335 -1316.665 -664.250 -711.500 -670.500 -935.625 -938.250 -816.600 -821.200 
54 -1.0000 -1.0000 -1.0000 -0.6667 -1.0000 0.6667 -727.900 -619.900 -1367.000 -1355.665 -929.625 -963.625 -769.600 -804.600 -727.900 -619.900 -1367.000 -1355.665 -929.625 -963.625 -769.600 -804.600 -727.900 -619.900 -1360.335 -1350.835 -1310.500 -982.000 -1030.500 -973.500 -835.600 -769.000 -805.600 -1367.000 -1355.665 -674.450 -654.900 -693.950 -929.625 -963.625 -769.600 -804.600 
55 -1.0000 -1.0000 -1.0000 -0.6667 -1.0000 1.0000 -678.300 -681.400 -1331.000 -1378.335 -922.625 -974.000 -778.200 -778.800 -678.300 -681.400 -1331.000 -1378.335 -922.625 -974.000 -778.200 -778.800 -678.300 -681.400 -1255.000 -1268.835 -1247.335 -1070.875 -1203.000 -1035.875 -791.800 -800.900 -878.400 -1331.000 -1378.335 -612.150 -717.100 -662.300 -922.625 -974.000 -778.200 -778.800 
56 -1.0000 -1.0000 -1.0000 -0.6667 -0.6667 -1.0000 -583.050 -642.200 -1467.165 -1752.665 -1063.500 -1581.375 -1144.300 -1245.600 -583.050 -642.200 -1467.165 -1752.665 -1063.500 -1581.375 -1144.300 -1245.600 -583.050 -642.200 -1753.000 -1293.835 -1392.000 -1423.250 -1335.000 -1122.000 -841.700 -934.400 -1045.900 -1467.165 -1752.665 -651.150 -595.900 -585.400 -1063.500 -1581.375 -1144.300 -1245.600 
57 -1.0000 -1.0000 -1.0000 -0.6667 -0.6667 -0.6667 -610.850 -949.900 -1201.500 -1452.665 -1312.000 -1163.125 -1332.400 -1324.900 -610.850 -949.900 -1201.500 -1452.665 -1312.000 -1163.125 -1332.400 -1324.900 -610.850 -949.900 -1219.500 -2097.335 -1294.000 -1096.125 -1088.000 -1630.250 -1026.700 -1226.000 -1001.600 -1201.500 -1452.665 -829.150 -653.550 -816.550 -1312.000 -1163.125 -1332.400 -1324.900 
58 -1.0000 -1.0000 -1.0000 -0.6667 -0.6667 -0.3333 -613.800 -614.000 -1272.165 -1201.000 -1061.500 -1036.000 -762.200 -828.600 -613.800 -614.000 -1272.165 -1201.000 -1061.500 -1036.000 -762.200 -828.600 -613.800 -614.000 -1326.335 -1479.500 -1435.000 -979.500 -1000.500 -1090.500 -803.300 -810.000 -839.600 -1272.165 -1201.000 -583.100 -607.400 -672.550 -1061.500 -1036.000 -762.200 -828.600 
59 -1.0000 -1.0000 -1.0000 -0.6667 -0.6667 0.0000 -665.100 -624.300 -1254.665 -1229.335 -969.875 -1022.625 -777.000 -789.400 -665.100 -624.300 -1254.665 -1229.335 -969.875 -1022.625 -777.000 -789.400 -665.100 -624.300 -1260.500 -1229.835 -1284.000 -1023.125 -1011.500 -952.375 -808.100 -835.900 -792.000 -1254.665 -1229.335 -632.000 -641.050 -639.250 -969.875 -1022.625 -777.000 -789.400 
60 -1.0000 -1.0000 -1.0000 -0.6667 -0.6667 0.3333 -646.450 -598.550 -1243.665 -1281.335 -985.125 -939.750 -829.500 -802.300 -646.450 -598.550 -1243.665 -1281.335 -985.125 -939.750 -829.500 -802.300 -646.450 -598.550 -1306.665 -1278.165 -1317.335 -971.750 -1074.250 -977.875 -785.300 -790.500 -811.200 -1243.665 -1281.335 -657.650 -638.700 -691.550 -985.125 -939.750 -829.500 -802.300 
61 -1.0000 -1.0000 -1.0000 -0.6667 -0.6667 0.6667 -596.050 -622.400 -1424.000 -1330.335 -912.375 -1004.500 -779.400 -865.200 -596.050 -622.400 -1424.000 -1330.335 -912.375 -1004.500 -779.400 -865.200 -596.050 -622.400 -1479.165 -1324.500 -1269.835 -1029.125 -989.250 -1022.000 -801.900 -807.500 -783.900 -1424.000 -1330.335 -697.250 -620.800 -628.450 -912.375 -1004.500 -779.400 -865.200 
62 -1.0000 -1.0000 -1.0000 -0.6667 -0.6667 1.0000 -675.200 -684.700 -1229.165 -1221.000 -941.875 -939.500 -842.200 -791.300 -675.200 -684.700 -1229.165 -1221.000 -941.875 -939.500 -842.200 -791.300 -675.200 -684.700 -1327.000 -1488.500 -1367.665 -975.125 -1015.125 -1052.375 -832.800 -818.900 -845.900 -1229.165 -1221.000 -602.050 -673.750 -705.400 -941.875 -939.500 -842.200 -791.300 
63 -1.0000 -1.0000 -1.0000 -0.6667 -0.3333 -1.0000 -510.900 -544.550 -1557.665 -1200.335 -1223.125 -1105.625 -924.700 -870.400 -510.900 -544.550 -1557.665 -1200.335 -1223.125 -1105.625 -924.700 -870.400 -510.900 -544.550 -1557.335 -1228.500 -1779.165 -1095.625 -1180.250 -980.625 -976.200 -918.700 -1190.000 -1557.665 -1200.335 -497.200 -515.150 -527.250 -1223.125 -1105.625 -924.700 -870.400 
64 -1.0000 -1.0000 -1.0000 -0.6667 -0.3333 -0.6667 -481.900 -611.400 -1667.500 -1329.000 -1224.250 -1422.750 -1062.300 -971.200 -481.900 -611.400 -1667.500 -1329.000 -1224.250 -1422.750 -1062.300 -971.200 -481.900 -611.400 -1552.500 -1438.500 -1505.500 -1100.750 -1254.500 -1052.625 -985.700 -1122.300 -950.500 -1667.500 -1329.000 -506.450 -538.050 -588.550 -1224.250 -1422.750 -1062.300 -971.200 
65 -1.0000 -1.0000 -1.0000 -0.6667 -0.3333 -0.3333 -626.550 -693.850 -1200.000 -1438.335 -1104.125 -913.250 -1405.700 -1222.000 -626.550 -693.850 -1200.000 -1438.335 -1104.125 -913.250 -1405.700 -1222.000 -626.550 -693.850 -1497.835 -1249.165 -1522.500 -1325.000 -985.250 -1253.750 -998.200 -1277.000 -970.800 -1200.000 -1438.335 -662.900 -756.650 -701.800 -1104.125 -913.250 -1405.700 -1222.000 
66 -1.0000 -1.0000 -1.0000 -0.6667 -0.3333 0.0000 -566.550 -556.950 -1243.000 -1326.500 -949.750 -1026.375 -792.000 -766.500 -566.550 -556.950 -1243.000 -1326.500 -949.750 -1026.375 -792.000 -766.500 -566.550 -556.950 -1428.835 -1283.665 -1379.665 -980.125 -930.875 -958.250 -883.600 -809.500 -800.100 -1243.000 -1326.500 -581.350 -660.800 -604.150 -949.750 -1026.375 -792.000 -766.500 
67 -1.0000 -1.0000 -1.0000 -0.6667 -0.3333 0.3333 -611.350 -672.500 -1383.500 -1482.335 -989.000 -1103.000 -779.800 -783.200 -611.350 -672.500 -1383.500 -1482.335 -989.000 -1103.000 -779.800 -783.200 -611.350 -672.500 -1249.835 -1453.165 -1361.000 -999.500 -974.750 -1128.375 -948.800 -857.200 -795.200 -1383.500 -1482.335 -577.950 -598.750 -631.700 -989.000 -1103.000 -779.800 -783.200 
68 -1.0000 -1.0000 -1.0000 -0.6667 -0.3333 0.6667 -635.000 -597.250 -1599.835 -1416.000 -992.375 -1045.875 -758.800 -783.600 -635.000 -597.250 -1599.835 -1416.000 -992.375 -1045.875 -758.800 -783.600 -635.000 -597.250 -1249.665 -1326.665 -1270.000 -969.000 -995.500 -935.250 -826.100 -938.300 -824.900 -1599.835 -1416.000 -663.550 -628.450 -657.450 -992.375 -1045.875 -758.800 -783.600 
69 -1.0000 -1.0000 -1.0000 -0.6667 -0.3333 1.0000 -598.850 -594.950 -1286.665 -1230.165 -969.875 -942.250 -786.600 -788.200 -598.850 -594.950 -1286.665 -1230.165 -969.875 -942.250 -786.600 -788.200 -598.850 -594.950 -1258.500 -1249.000 -1272.000 -926.750 -997.625 -1021.500 -800.500 -830.400 -806.300 -1286.665 -1230.165 -587.150 -621.900 -668.750 -969.875 -942.250 -786.600 -788.200 
70 -1.0000 -1.0000 -1.0000 -0.6667 0.0000 -1.0000 -484.800 -482.900 -1207.665 -1652.335 -1031.125 -1235.875 -1087.500 -966.000 -484.800 -482.900 -1207.665 -1652.335 -1031.125 -1235.875 -1087.500 -966.000 -484.800 -482.900 -2135.500 -1360.165 -1417.665 -1018.000 -1181.875 -1325.750 -901.100 -1194.400 -873.700 -1207.665 -1652.335 -461.250 -545.000 -514.900 -1031.125 -1235.875 -1087.500 -966.000 
71 -1.0000 -1.0000 -1.0000 -0.6667 0.0000 -0.6667 -515.700 -493.800 -1463.500 -1595.000 -1114.750 -1198.125 -926.600 -1037.400 -515.700 -493.800 -1463.500 -1595.000 -1114.750 -1198.125 -926.600 -1037.400 -515.700 -493.800 -1551.335 -1618.500 -1589.000 -1064.500 -1569.000 -1088.000 -885.800 -1117.600 -923.800 -1463.500 -1595.000 -610.800 -507.300 -546.750 -1114.750 -1198.125 -926.600 -1037.400 
72 -1.0000 -1.0000 -1.0000 -0.6667 0.0000 -0.3333 -466.150 -558.500 -1420.665 -1250.665 -1267.750 -905.750 -1132.500 -1008.200 -466.150 -558.500 -1420.665 -1250.665 -1267.750 -905.750 -1132.500 -1008.200 -466.150 -558.500 -1428.835 -1592.665 -1349.835 -1348.750 -1195.250 -1028.750 -1051.900 -907.000 -972.100 -1420.665 -1250.665 -549.750 -490.100 -509.600 -1267.750 -905.750 -1132.500 -1008.200 
73 -1.0000 -1.0000 -1.0000 -0.6667 0.0000 0.0000 -452.950 -362.100 -1464.165 -1207.335 -900.000 -1123.750 -896.300 -1074.100 -452.950 -362.100 -1464.165 -1207.335 -900.000 -1123.750 -896.300 -1074.100 -452.950 -362.100 -1205.500 -1522.665 -1811.000 -1352.875 -1355.375 -914.625 -725.400 -1441.900 -1620.600 -1464.165 -1207.335 -626.650 -625.650 -809.700 -900.000 -1123.750 -896.300 -1074.100 
74 -1.0000 -1.0000 -1.0000 -0.6667 0.0000 0.3333 -520.950 -579.050 -1421.500 -1214.000 -939.875 -970.375 -790.800 -819.100 -520.950 -579.050 -1421.500 -1214.000 -939.875 -970.375 -790.800 -819.100 -520.950 -579.050 -1264.000 -1234.335 -1246.335 -931.125 -1004.500 -1133.375 -768.300 -800.100 -876.900 -1421.500 -1214.000 -571.750 -632.450 -622.150 -939.875 -970.375 -790.800 -819.100 
75 -1.0000 -1.0000 -1.0000 -0.6667 0.0000 0.6667 -523.000 -555.450 -1350.000 -1330.335 -980.000 -998.625 -829.200 -806.700 -523.000 -555.450 -1350.000 -1330.335 -980.000 -998.625 -829.200 -806.700 -523.000 -555.450 -1408.335 -1352.165 -1231.000 -1012.000 -992.750 -970.125 -798.300 -814.300 -857.000 -1350.000 -1330.335 -557.100 -593.400 -641.200 -980.000 -998.625 -829.200 -806.700 
76 -1.0000 -1.0000 -1.0000 -0.6667 0.0000 1.0000 -642.000 -549.500 -1393.665 -1367.335 -965.375 -977.375 -770.200 -800.900 -642.000 -549.500 -1393.665 -1367.335 -965.375 -977.375 -770.200 -800.900 -642.000 -549.500 -1228.500 -1451.500 -1328.665 -1007.250 -1019.000 -953.000 -794.500 -763.000 -804.300 -1393.665 -1367.335 -620.700 -590.900 -644.800 -965.375 -977.375 -770.200 -800.900 
77 -1.0000 -1.0000 -1.0000 -0.6667 0.3333 -1.0000 -500.050 -495.450 -1297.000 -1823.000 -1175.625 -1596.250 -798.900 -913.200 -500.050 -495.450 -1297.000 -1823.000 -1175.625 -1596.250 -798.900 -913.200 -500.050 -495.450 -2396.835 -1277.165 -1446.000 -1002.125 -1011.125 -999.000 -822.000 -789.600 -829.500 -1297.000 -1823.000 -528.000 -497.250 -532.200 -1175.625 -1596.250 -798.900 -913.200 
78 -1.0000 -1.0000 -1.0000 -0.6667 0.3333 -0.6667 -508.500 -486.350 -1606.000 -1376.835 -993.250 -980.875 -905.200 -1132.700 -508.500 -486.350 -1606.000 -1376.835 -993.250 -980.875 -905.200 -1132.700 -508.500 -486.350 -1454.500 -1221.500 -2138.500 -1495.750 -1154.500 -1083.500 -1105.600 -874.400 -1012.900 -1606.000 -1376.835 -517.400 -566.050 -479.000 -993.250 -980.875 -905.200 -1132.700 
79 -1.0000 -1.0000 -1.0000 -0.6667 0.3333 -0.3333 -483.500 -480.050 -1200.000 -1576.835 -1055.500 -1087.500 -922.600 -1067.500 -483.500 -480.050 -1200.000 -1576.835 -1055.500 -1087.500 -922.600 -1067.500 -483.500 -480.050 -1466.500 -1450.000 -2199.335 -1249.125 -1055.125 -1081.875 -1011.000 -917.600 -1001.000 -1200.000 -1576.835 -488.550 -583.800 -640.900 -1055.500 -1087.500 -922.600 -1067.500 
80 -1.0000 -1.0000 -1.0000 -0.6667 0.3333 0.0000 -515.450 -483.850 -1566.665 -1512.335 -1352.000 -1059.250 -841.700 -907.800 -515.450 -483.850 -1566.665 -1512.335 -1352.000 -1059.250 -841.700 -907.800 -515.450 -483.850 -1606.835 -1615.000 -1433.165 -1031.750 -1077.875 -1091.500 -823.700 -872.600 -1081.100 -1566.665 -1512.335 -537.450 -500.950 -553.400 -1352.000 -1059.250 -841.700 -907.800 
81 -1.0000 -1.0000 -1.0000 -0.6667 0.3333 0.3333 -607.750 -545.200 -1221.165 -1372.835 -914.750 -947.000 -757.300 -783.900 -607.750 -545.200 -1221.165 -1372.835 -914.750 -947.000 -757.300 -783.900 -607.750 -545.200 -1203.835 -1249.500 -1226.500 -984.625 -1024.250 -963.000 -774.600 -828.200 -1156.900 -1221.165 -1372.835 -481.600 -460.300 -573.750 -914.750 -947.000 -757.300 -783.900 
82 -1.0000 -1.0000 -1.0000 -0.6667 0.3333 0.6667 -555.550 -570.900 -1200.000 -1610.335 -956.250 -1010.000 -845.600 -873.900 -555.550 -570.900 -1200.000 -1610.335 -956.250 -1010.000 -845.600 -873.900 -555.550 -570.900 -1336.665 -1317.165 -1469.335 -1010.250 -979.875 -979.750 -790.500 -862.200 -911.000 -1200.000 -1610.335 -573.500 -550.950 -588.250 -956.250 -1010.000 -845.600 -873.900 
83 -1.0000 -1.0000 -1.0000 -0.6667 0.3333 1.0000 -543.050 -525.250 -1200.000 -1235.000 -1001.750 -976.125 -785.400 -775.700 -543.050 -525.250 -1200.000 -1235.000 -1001.750 -976.125 -785.400 -775.700 -543.050 -525.250 -1264.335 -1232.335 -1253.165 -1023.875 -965.125 -981.625 -818.400 -771.800 -828.400 -1200.000 -1235.000 -521.250 -597.000 -620.300 -1001.750 -976.125 -785.400 -775.700 
84 -1.0000 -1.0000 -1.0000 -0.6667 0.6667 -1.0000 -497.800 -530.200 -1672.335 -1645.500 -993.750 -1392.000 -864.000 -934.200 -497.800 -530.200 -1672.335 -1645.500 -993.750 -1392.000 -864.000 -934.200 -497.800 -530.200 -1724.835 -1930.665 -1367.000 -1248.875 -1038.750 -1028.625 -875.800 -858.700 -978.600 -1672.335 -1645.500 -511.700 -487.300 -577.450 -993.750 -1392.000 -864.000 -934.200 
85 -1.0000 -1.0000 -1.0000 -0.6667 0.6667 -0.6667 -483.900 -518.350 -1901.000 -1712.165 -1102.375 -1036.000 -826.500 -821.000 -483.900 -518.350 -1901.000 -1712.165 -1102.375 -1036.000 -826.500 -821.000 -483.900 -518.350 -1448.335 -1361.665 -1662.835 -1123.625 -1103.750 -986.625 -1107.800 -858.100 -880.800 -1901.000 -1712.165 -508.300 -534.200 -498.500 -1102.375 -1036.000 -826.500 -821.000 
86 -1.0000 -1.0000 -1.0000 -0.6667 0.6667 -0.3333 -500.450 -526.350 -1880.835 -1707.000 -1395.000 -956.750 -927.000 -812.800 -500.450 -526.350 -1880.835 -1707.000 -1395.000 -956.750 -927.000 -812.800 -500.450 -526.350 -1210.165 -1573.000 -1989.335 -1152.625 -1284.375 -1098.875 -1027.100 -918.300 -834.800 -1880.835 -1707.000 -511.150 -494.650 -519.800 -1395.000 -956.750 -927.000 -812.800 
87 -1.0000 -1.0000 -1.0000 -0.6667 0.6667 0.0000 -497.250 -505.150 -1438.835 -2532.500 -1085.000 -1009.750 -872.200 -967.200 -497.250 -505.150 -1438.835 -2532.500 -1085.000 -1009.750 -872.200 -967.200 -497.250 -505.150 -1634.500 -1499.165 -2271.500 -1035.875 -1116.125 -1181.250 -925.900 -878.000 -1020.100 -1438.835 -2532.500 -459.150 -543.450 -548.650 -1085.000 -1009.750 -872.200 -967.200 
88 -1.0000 -1.0000 -1.0000 -0.6667 0.6667 0.3333 -457.300 -549.500 -1386.335 -1296.665 -1263.750 -970.125 -885.300 -1052.000 -457.300 -549.500 -1386.335 -1296.665 -1263.750 -970.125 -885.300 -1052.000 -457.300 -549.500 -1371.500 -1402.000 -1332.000 -1041.125 -1093.125 -958.875 -833.900 -1046.400 -838.200 -1386.335 -1296.665 -468.200 -502.800 -511.600 -1263.750 -970.125 -885.300 -1052.000 
89 -1.0000 -1.0000 -1.0000 -0.6667 0.6667 0.6667 -583.200 -448.650 -1419.335 -1331.000 -906.750 -1121.000 -770.700 -758.800 -583.200 -448.650 -1419.335 -1331.000 -906.750 -1121.000 -770.700 -758.800 -583.200 -448.650 -1206.165 -1480.335 -1435.500 -930.500 -1017.875 -1015.750 -792.800 -779.000 -840.900 -1419.335 -1331.000 -539.900 -641.800 -476.350 -906.750 -1121.000 -770.700 -758.800 
90 -1.0000 -1.0000 -1.0000 -0.6667 0.6667 1.0000 -483.650 -474.350 -1205.835 -1321.335 -1068.875 -980.625 -763.300 -810.800 -483.650 -474.350 -1205.835 -1321.335 -1068.875 -980.625 -763.300 -810.800 -483.650 -474.350 -1234.835 -1228.000 -1440.835 -993.875 -959.875 -1029.250 -767.700 -821.300 -819.400 -1205.835 -1321.335 -478.150 -546.350 -580.750 -1068.875 -980.625 -763.300 -810.800 
91 -1.0000 -1.0000 -1.0000 -0.6667 1.0000 -1.0000 -518.250 -613.100 -1340.665 -1357.665 -1112.125 -927.500 -768.100 -1076.900 -518.250 -613.100 -1340.665 -1357.665 -1112.125 -927.500 -768.100 -1076.900 -518.250 -613.100 -1780.000 -1590.335 -1239.165 -1024.500 -1012.750 -978.250 -865.300 -1379.100 -936.700 -1340.665 -1357.665 -500.700 -526.350 -529.050 -1112.125 -927.500 -768.100 -1076.900 
92 -1.0000 -1.0000 -1.0000 -0.6667 1.0000 -0.6667 -505.350 -531.400 -1865.165 -1349.665 -1294.750 -933.000 -805.900 -910.700 -505.350 -531.400 -1865.165 -1349.665 -1294.750 -933.000 -805.900 -910.700 -505.350 -531.400 -1445.665 -1291.835 -1403.165 -1001.375 -1043.250 -1153.125 -823.100 -779.600 -840.000 -1865.165 -1349.665 -481.050 -536.250 -576.000 -1294.750 -933.000 -805.900 -910.700 
93 -1.0000 -1.0000 -1.0000 -0.6667 1.0000 -0.3333 -450.700 -499.000 -1491.000 -1525.335 -1005.250 -1250.500 -1027.100 -856.600 -450.700 -499.000 -1491.000 -1525.335 -1005.250 -1250.500 -1027.100 -856.600 -450.700 -499.000 -1748.000 -2123.335 -1467.335 -1006.000 -950.500 -1006.375 -941.400 -802.900 -794.300 -1491.000 -1525.335 -490.550 -570.250 -532.750 -1005.250 -1250.500 -1027.100 -856.600 
94 -1.0000 -1.0000 -1.0000 -0.6667 1.0000 0.0000 -482.400 -540.150 -1454.000 -1967.665 -1024.750 -1094.125 -1125.200 -981.900 -482.400 -540.150 -1454.000 -1967.665 -1024.750 -1094.125 -1125.200 -981.900 -482.400 -540.150 -1775.165 -1232.500 -1572.665 -980.000 -1340.500 -1053.000 -910.300 -918.600 -798.200 -1454.000 -1967.665 -521.100 -514.750 -532.100 -1024.750 -1094.125 -1125.200 -981.900 
95 -1.0000 -1.0000 -1.0000 -0.6667 1.0000 0.3333 -460.450 -492.450 -1259.835 -2063.000 -1036.000 -1196.625 -934.200 -908.400 -460.450 -492.450 -1259.835 -2063.000 -1036.000 -1196.625 -934.200 -908.400 -460.450 -492.450 -1517.835 -1224.000 -1449.000 -964.250 -1081.875 -965.750 -829.700 -1175.900 -828.100 -1259.835 -2063.000 -530.300 -539.700 -494.500 -1036.000 -1196.625 -934.200 -908.400 
96 -1.0000 -1.0000 -1.0000 -0.6667 1.0000 0.6667 -501.650 -511.700 -1449.500 -1274.500 -981.375 -938.500 -827.100 -877.300 -501.650 -511.700 -1449.500 -1274.500 -981.375 -938.500 -827.100 -877.300 -501.650 -511.700 -1216.500 -1274.165 -1436.835 -961.875 -992.375 -935.625 -900.400 -861.900 -799.300 -1449.500 -1274.500 -513.400 -533.100 -561.350 -981.375 -938.500 -827.100 -877.300 
97 -1.0000 -1.0000 -1.0000 -0.6667 1.0000 1.0000 -656.100 -623.100 -1344.000 -1502.000 -1102.875 -1285.500 -824.200 -737.700 -656.100 -623.100 -1344.000 -1502.000 -1102.875 -1285.500 -824.200 -737.700 -656.100 -623.100 -1472.835 -1227.500 -1226.835 -1114.125 -1126.625 -965.500 -967.300 -948.900 -750.900 -1344.000 -1502.000 -658.600 -548.050 -480.750 -1102.875 -1285.500 -824.200 -737.700 
98 -1.0000 -1.0000 -1.0000 -0.3333 -1.0000 -1.0000 -866.000 -893.700 -1432.665 -1460.665 -1097.375 -1056.875 -1281.900 -1219.100 -866.000 -893.700 -1432.665 -1460.665 -1097.375 -1056.875 -1281.900 -1219.100 -866.000 -893.700 -1214.335 -1542.335 -1465.335 -1264.750 -1228.125 -1494.875 -1197.700 -911.900 -1219.100 -1432.665 -1460.665 -774.450 -913.600 -586.550 -1097.375 -1056.875 -1281.900 -1219.100 
99 -1.0000 -1.0000 -1.0000 -0.3333 -1.0000 -0.6667 -599.200 -629.800 -1400.665 -1235.665 -993.125 -994.500 -814.600 -781.000 -599.200 -629.800 -1400.665 -1235.665 -993.125 -994.500 -814.600 -781.000 -599.200 -629.800 -1225.835 -1319.165 -1356.500 -1043.500 -979.875 -1030.125 -770.100 -834.000 -847.700 -1400.665 -1235.665 -573.700 -660.700 -664.450 -993.125 -994.500 -814.600 -781.000 
100 -1.0000 -1.0000 -1.0000 -0.3333 -1.0000 -0.3333 -702.700 -605.600 -1247.165 -1201.500 -950.125 -953.625 -796.100 -850.700 -702.700 -605.600 -1247.165 -1201.500 -950.125 -953.625 -796.100 -850.700 -702.700 -605.600 -1322.500 -1231.335 -1614.000 -976.625 -1045.125 -1070.375 -823.900 -808.800 -810.100 -1247.165 -1201.500 -685.050 -664.600 -791.200 -950.125 -953.625 -796.100 -850.700 
101 -1.0000 -1.0000 -1.0000 -0.3333 -1.0000 0.0000 -686.800 -654.800 -1200.000 -1207.000 -986.250 -987.125 -830.500 -796.500 -686.800 -654.800 -1200.000 -1207.000 -986.250 -987.125 -830.500 -796.500 -686.800 -654.800 -1207.665 -1263.665 -1314.665 -976.875 -950.375 -1240.375 -820.300 -824.800 -820.200 -1200.000 -1207.000 -705.450 -706.800 -761.600 -986.250 -987.125 -830.500 -796.500 
102 -1.0000 -1.0000 -1.0000 -0.3333 -1.0000 0.3333 -690.550 -713.150 -1200.000 -1224.000 -957.375 -961.125 -812.500 -812.500 -690.550 -713.150 -1200.000 -1224.000 -957.375 -961.125 -812.500 -812.500 -690.550 -713.150 -1234.000 -1595.000 -1271.500 -997.250 -961.750 -1015.625 -833.200 -834.400 -806.800 -1200.000 -1224.000 -647.250 -707.150 -733.200 -957.375 -961.125 -812.500 -812.500 
103 -1.0000 -1.0000 -1.0000 -0.3333 -1.0000 0.6667 -683.000 -691.400 -1229.500 -1252.000 -954.000 -967.000 -811.800 -836.700 -683.000 -691.400 -1229.500 -1252.000 -954.000 -967.000 -811.800 -836.700 -683.000 -691.400 -1269.335 -1278.165 -1244.835 -1039.000 -945.000 -995.625 -833.800 -803.400 -837.600 -1229.500 -1252.000 -669.700 -709.450 -691.650 -954.000 -967.000 -811.800 -836.700 
104 -1.0000 -1.0000 -1.0000 -0.3333 -1.0000 1.0000 -769.600 -689.000 -1411.165 -1238.835 -946.000 -941.625 -800.000 -834.700 -769.600 -689.000 -1411.165 -1238.835 -946.000 -941.625 -800.000 -834.700 -769.600 -689.000 -1359.500 -1342.835 -1240.000 -968.125 -955.250 -970.000 -807.800 -834.800 -827.100 -1411.165 -1238.835 -680.500 -681.000 -750.100 -946.000 -941.625 -800.000 -834.700 
105 -1.0000 -1.0000 -1.0000 -0.3333 -0.6667 -1.0000 -537.800 -498.700 -1439.500 -1200.000 -1119.375 -1479.000 -1101.400 -885.300 -537.800 -498.700 -1439.500 -1200.000 -1119.375 -1479.000 -1101.400 -885.300 -537.800 -498.700 -1546.000 -1211.335 -1214.500 -1777.750 -1274.375 -1397.875 -859.700 -899.600 -984.100 -1439.500 -1200.000 -529.300 -573.250 -579.100 -1119.375 -1479.000 -1101.400 -885.300 
106 -1.0000 -1.0000 -1.0000 -0.3333 -0.6667 -0.6667 -622.000 -572.200 -1428.835 -1452.665 -1312.000 -1104.625 -1170.500 -1202.500 -622.000 -572.200 -1428.835 -1452.665 -1312.000 -1104.625 -1170.500 -1202.500 -622.000 -572.200 -1207.665 -1792.835 -1382.665 -1134.375 -1119.625 -1671.250 -1050.000 -1059.400 -1202.900 -1428.835 -1452.665 -755.500 -621.650 -905.850 -1312.000 -1104.625 -1170.500 -1202.500 
107 -1.0000 -1.0000 -1.0000 -0.3333 -0.6667 -0.3333 -641.050 -601.450 -1242.500 -1346.500 -947.375 -962.125 -779.100 -835.200 -641.050 -601.450 -1242.500 -1346.500 -947.375 -962.125 -779.100 -835.200 -641.050 -601.450 -1258.500 -1656.335 -1282.000 -1025.000 -1011.375 -1068.250 -746.400 -807.900 -864.500 -1242.500 -1346.500 -591.000 -627.550 -709.700 -947.375 -962.125 -779.100 -835.200 
108 -1.0000 -1.0000 -1.0000 -0.3333 -0.6667 0.0000 -711.750 -662.400 -1390.335 -1302.665 -943.000 -930.375 -759.400 -794.000 -711.750 -662.400 -1390.335 -1302.665 -943.000 -930.375 -759.400 -794.000 -711.750 -662.400 -1429.500 -1218.665 -1487.665 -939.750 -1005.625 -1072.250 -794.500 -878.600 -805.800 -1390.335 -1302.665 -635.250 -680.450 -745.150 -943.000 -930.375 -759.400 -794.000 
